image_id,question,answer,options
71zmasy1UtL,How many sections does the organizer have?,Seven,"['Seven', 'Five', 'Nine', 'Three']"
71zlxR6VhUL,What is the product type?,Case,"['Case', 'Phone', 'Sticker', 'Screen Protector']"
71zlxR6VhUL,What is the dominant color scheme?,Rainbow,"['Rainbow', 'White', 'Blue', 'Orange']"
71zlxR6VhUL,What is the design style?,Abstract,"['Abstract', 'Floral', 'Geometric', 'Solid']"
71zmc+zEi+L,What is the color of the expanding file?,Orange,"['Orange', 'Blue', 'Green', 'Purple']"
71zmc+zEi+L,What is the product type shown?,Folder,"['Folder', 'Book', 'Box', 'Bag']"
71zmc+zEi+L,What is the primary material of this item?,Paper,"['Paper', 'Metal', 'Plastic', 'Wood']"
71zl0hVUt2L,What is the predominant color of the phone case?,Yellow,"['Yellow', 'Red', 'Blue', 'Black']"
71zl0hVUt2L,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Painting', 'Artwork']"
71zl0hVUt2L,What is the main design style of the phone case?,Abstract,"['Abstract', 'Geometric', 'Floral', 'Portrait']"
71zl-6IGe7L,What is the color of the text on the phone case?,Gold,"['Gold', 'Black', 'Silver', 'White']"
71zl-6IGe7L,What is the background color of the phone case?,Black,"['Black', 'Gold', 'White', 'Silver']"
71zl-6IGe7L,What type of product is shown in the image?,Case,"['Case', 'Phone', 'Sticker', 'Screen protector']"
71zj7iTbn1L,What color are the shoes?,Black,"['Black', 'White', 'Yellow', 'Blue']"
71zj7iTbn1L,What is the main color of the phone case?,Yellow,"['Yellow', 'Orange', 'Red', 'Green']"
71zj7iTbn1L,What is depicted on the phone case?,Shoes,"['Shoes', 'Flowers', 'Fruits', 'Animals']"
71zjA2x1rIL,What animal is on the phone case?,Panda,"['Panda', 'Bear', 'Koala', 'Zebra']"
71zjA2x1rIL,What is the main color of the phone case?,Black,"['Black', 'White', 'Gray', 'Brown']"
71zjA2x1rIL,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Cover', 'Sticker']"
71zjJSTeAAL,What is the main color of the phone case?,Red,"['Red', 'Blue', 'Green', 'Gold']"
71zjJSTeAAL,What shape is prominent on the phone case?,Heart,"['Heart', 'Star', 'Circle', 'Square']"
71zjJSTeAAL,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zjWc-iZ0L,What is the main color of the phone case?,Black,"['Black', 'White', 'Blue', 'Red']"
71zjWc-iZ0L,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zjWc-iZ0L,What is depicted on the phone case?,Space,"['Space', 'Flowers', 'Animals', 'Cars']"
71zjd+PaS4L,What is the main color of the phone case?,Brown,"['Brown', 'Black', 'White', 'Gray']"
71zjd+PaS4L,What is the design of the phone case?,Wood,"['Wood', 'Marble', 'Leather', 'Plastic']"
71zjd+PaS4L,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zjrImumTL,What is the primary color of the phone case?,Red,"['Red', 'Blue', 'Gold', 'White']"
71zjrImumTL,What shape is the prominent design on the phone case?,Heart,"['Heart', 'Circle', 'Square', 'Star']"
71zjrImumTL,What product type is shown in the image?,Case,"['Case', 'Phone', 'Sticker', 'Screen Protector']"
71zl0BUW46L,What is the main color of the shelf?,Gold,"['Gold', 'Brown', 'Silver', 'White']"
71zl0BUW46L,What is the product type shown in the image?,Shelf,"['Shelf', 'Table', 'Chair', 'Cabinet']"
71zl0BUW46L,How many shelves are visible in this image?,One,"['One', 'Two', 'Three', 'Zero']"
71zjxIov1IL,What is the color of the phone case?,Purple,"['Purple', 'Red', 'Blue', 'Green']"
71zjxIov1IL,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Charger', 'Screen Protector']"
71zjxIov1IL,What is the main design element on the phone case?,Abstract,"['Abstract', 'Floral', 'Geometric', 'Solid']"
71zk+mX8ZRL,What is the main color of the handles?,Gray,"['Gray', 'Green', 'Black', 'Silver']"
71zk+mX8ZRL,What type of gardening tool is shown on the right?,Weeder,"['Shovel', 'Weeder', 'Trowel', 'Hoe']"
71zk+mX8ZRL,How many gardening tools are in the image?,Three,"['One', 'Two', 'Three', 'Four']"
71zk0y1UtCL,What is the color of the coffee table?,Gray,"['Gray', 'Brown', 'Black', 'White']"
71zk0y1UtCL,What is the product type shown in the image?,Table,"['Table', 'Chair', 'Shelf', 'Cabinet']"
71zk0y1UtCL,How many drawers does the coffee table have?,One,"['One', 'Two', 'Three', 'Zero']"
71zk2mhqBSL,What is the product type shown in the image?,Binders,"['Binders', 'Folders', 'Boxes', 'Envelopes']"
71zk2mhqBSL,What color is the binder on the far right?,Red,"['Red', 'Blue', 'Green', 'Black']"
71zk2mhqBSL,How many binders are shown?,Four,"['Four', 'Three', 'Five', 'Two']"
71zkA5gnfSL,What is the main color of the phone case?,Black,"['Black', 'White', 'Gold', 'Blue']"
71zkA5gnfSL,What shapes are scattered across the case?,Stars,"['Stars', 'Circles', 'Squares', 'Triangles']"
71zkA5gnfSL,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zkYB1qS6L,What is the main color of the phone case?,Black,"['Black', 'White', 'Gold', 'Grey']"
71zkYB1qS6L,What is the shape of the repeating pattern?,Triangle,"['Triangle', 'Square', 'Circle', 'Diamond']"
71zkYB1qS6L,What type of product is shown?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zl+z19qLL,What is the main color of the phone case?,Black,"['Black', 'White', 'Blue', 'Red']"
71zl+z19qLL,What is depicted on the phone case?,Couple,"['Couple', 'Flower', 'Animal', 'Landscape']"
71zl+z19qLL,What is the product type?,Case,"['Case', 'Phone', 'Screen protector', 'Charger']"
71zjy0yFeQL,What is the color of the bracelet?,Black,"['Black', 'Brown', 'Silver', 'Gold']"
71zjy0yFeQL,What material is the clasp made of?,Metal,"['Metal', 'Leather', 'Plastic', 'Rubber']"
71zjy0yFeQL,What type of product is shown?,Bracelet,"['Bracelet', 'Necklace', 'Ring', 'Watch']"
71zug050ZSL,What is the brand name of these adult diapers?,SOLMO,"['SOLMO', 'Huggies', 'Depend', 'Always']"
71zug050ZSL,What is the color of the packaging?,Blue,"['Blue', 'Green', 'White', 'Gray']"
71zug050ZSL,What size are these adult diaper pants?,L/XL,"['L/XL', 'S/M', 'M/L', 'XL/XXL']"
71zme1KN84L,What is the predominant color of the phone case?,Black,"['Black', 'White', 'Green', 'Pink']"
71zme1KN84L,What is depicted on the phone case?,Cacti,"['Flowers', 'Cacti', 'Stars', 'Animals']"
71zme1KN84L,What is the product type?,Case,"['Case', 'Phone', 'Sticker', 'Bag']"
71zmnbWng9L,What is the main color of the flowers?,Red,"['Red', 'Blue', 'Yellow', 'Green']"
71zmnbWng9L,What is depicted on the phone case?,Roses,"['Roses', 'Tulips', 'Sunflowers', 'Daisies']"
71zmnbWng9L,What is the product type?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zoG-HM08L,What is the primary color of the phone case?,Pink,"['Pink', 'Blue', 'Purple', 'Red']"
71zoG-HM08L,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Cover', 'Screen Protector']"
71zoG-HM08L,What is the main design element on the case?,Abstract,"['Abstract', 'Floral', 'Geometric', 'Solid']"
71zoGkByuIL,What is the predominant color of the phone case?,Red,"['Red', 'Blue', 'Green', 'Black']"
71zoGkByuIL,What is depicted on the phone case?,Water,"['Water', 'Flowers', 'Abstract', 'Geometric']"
71zoGkByuIL,What is the product type?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zoMLACcUL,What is the color of the shoe?,Gray,"['Brown', 'Gray', 'Black', 'White']"
71zoMLACcUL,What type of shoe is this?,Loafer,"['Boot', 'Sneaker', 'Loafer', 'Sandal']"
71zoMLACcUL,What is the dominant color of the heel?,Brown,"['Gray', 'Brown', 'White', 'Black']"
71zoT-eOhxL,What is the primary color of the wallet?,Brown,"['Brown', 'Red', 'Gold', 'Black']"
71zoT-eOhxL,What is the product type shown in the image?,Wallet,"['Wallet', 'Bag', 'Purse', 'Clutch']"
71zoT-eOhxL,What shape is the central design element on the wallet?,Circle,"['Circle', 'Square', 'Triangle', 'Rectangle']"
71zoVz0FmCL,What is the primary color of the phone case?,Yellow,"['Yellow', 'Red', 'Blue', 'Green']"
71zoVz0FmCL,What is depicted on the phone case?,Flowers,"['Flowers', 'Fruits', 'Animals', 'Geometric']"
71zoVz0FmCL,What is the product type?,Case,"['Case', 'Phone', 'Screen protector', 'Charger']"
71zoZc08joL,What is the fat content of the milk shown in the image?,Lowfat,"['Fullfat', 'Skim', 'Lowfat', 'Whole']"
71zoZc08joL,What color is the packaging of this milk carton?,Pink,"['Blue', 'Green', 'Pink', 'White']"
71zoZc08joL,What vitamins are added to this milk?,A&D,"['A&B', 'C&D', 'A&D', 'B&D']"
71zoE-Rx83L,What is the main color on the packaging?,Blue,"['Blue', 'Red', 'Green', 'Yellow']"
71zoE-Rx83L,What is the product type?,Wipes,"['Wipes', 'Towels', 'Tissues', 'Paper']"
71zoE-Rx83L,How many packs are shown in the image?,Three,"['Three', 'One', 'Two', 'Four']"
71zogYnYs0L,What is the item's color?,Pink,"['Pink', 'Purple', 'Gold', 'White']"
71zogYnYs0L,What is the product type?,Case,"['Case', 'Phone', 'Sticker', 'Bag']"
71zogYnYs0L,What is the main text on the item?,Daddy's,"[""Daddy's"", 'Girl', 'Crown', 'Pink']"
71zouhgT+xL,What is the animal in the image?,Cat,"['Dog', 'Cat', 'Bird', 'Rabbit']"
71zouhgT+xL,What color is the blanket?,Blue,"['Red', 'Blue', 'Green', 'Yellow']"
71zouhgT+xL,What is the main product type?,Case,"['Toy', 'Poster', 'Case', 'Pillow']"
71zp1HkgwBL,What is the main color of the flowers on the phone case?,Purple,"['Purple', 'Red', 'Yellow', 'Green']"
71zp1HkgwBL,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Charger', 'Screen Protector']"
71zp1HkgwBL,What kind of flowers are depicted on the phone case?,Lilac,"['Rose', 'Tulip', 'Lilac', 'Sunflower']"
71zp5VfRHSL,What type of cheese is shown in the image?,Colby,"['Cheddar', 'Colby', 'Mozzarella', 'Provolone']"
71zp5VfRHSL,What is the brand name of the cheese?,365,"['Kraft', '365', 'Sargento', 'Tillamook']"
71zp5VfRHSL,What color is the cheese?,Yellow,"['White', 'Orange', 'Yellow', 'Red']"
71zp7FnLDnL,What is the product type?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zp7FnLDnL,What color is the bottom stripe?,Pink,"['Pink', 'Blue', 'Beige', 'White']"
71zp7FnLDnL,What is the dominant color?,Beige,"['Beige', 'Pink', 'Blue', 'Gray']"
71zpC4aDW3L,What is the predominant color of the phone case?,Purple,"['Purple', 'Pink', 'Blue', 'Black']"
71zpC4aDW3L,What shapes are scattered across the phone case?,Stars,"['Stars', 'Circles', 'Hearts', 'Squares']"
71zpC4aDW3L,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zpGct52EL,What is the main color of the chair?,Gray,"['Gray', 'Brown', 'Black', 'Beige']"
71zpGct52EL,What is the chair's material?,Leather,"['Leather', 'Fabric', 'Wood', 'Plastic']"
71zpGct52EL,What type of furniture is shown?,Chair,"['Chair', 'Sofa', 'Table', 'Bed']"
71zoo4OQvxL,What is the main color of the background?,Blue,"['Blue', 'Pink', 'White', 'Green']"
71zoo4OQvxL,What is the product type?,Case,"['Case', 'Phone', 'Flower', 'Image']"
71zoo4OQvxL,How many flowers are depicted?,Two,"['Two', 'One', 'Three', 'Four']"
71zmnZlYqNL,What is the product type?,Case,"['Case', 'Phone', 'Candy', 'Sprinkles']"
71zmnZlYqNL,What color is the Apple logo?,Black,"['Black', 'White', 'Silver', 'Gray']"
71zmnZlYqNL,What is the main design on the case?,Candy,"['Candy', 'Fruits', 'Flowers', 'Abstract']"
71zo0M9z-vL,What is the main color of the phone case?,Black,"['Black', 'White', 'Blue', 'Red']"
71zo0M9z-vL,What shapes are on the phone case?,Stars,"['Stars', 'Circles', 'Squares', 'Triangles']"
71zo0M9z-vL,What is the product type?,Case,"['Case', 'Phone', 'Screen protector', 'Charger']"
71znp8LC71L,What is the dominant color of the phone case?,Black,"['Black', 'White', 'Blue', 'Gray']"
71znp8LC71L,What is the main design theme of the phone case?,Space,"['Space', 'Floral', 'Abstract', 'Geometric']"
71znp8LC71L,What type of product is shown in the image?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zmr49MGHL,What is the main color of the phone case?,Blue,"['Red', 'Blue', 'Green', 'Yellow']"
71zmr49MGHL,What is depicted on the phone case?,Feather,"['Flower', 'Feather', 'Leaf', 'Animal']"
71zmr49MGHL,What type of product is shown?,Case,"['Phone', 'Case', 'Screen', 'Cover']"
71zmrASlacL,What is the main color of the flowers in the phone case?,Pink,"['Pink', 'Blue', 'Yellow', 'White']"
71zmrASlacL,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Sticker', 'Screen Protector']"
71zmrASlacL,What is depicted on the phone case?,Flowers,"['Flowers', 'Animals', 'Abstract', 'Geometric']"
71zn4FkoTbL,What is the color of the gemstone in the pendant?,Pink,"['Pink', 'Red', 'Purple', 'White']"
71zn4FkoTbL,What is the primary metal of the necklace?,Silver,"['Silver', 'Gold', 'Platinum', 'Bronze']"
71zn4FkoTbL,What type of jewelry is shown in the image?,Necklace,"['Necklace', 'Ring', 'Bracelet', 'Earrings']"
71znCniXc2L,What is the main color of the phone case?,Blue,"['Blue', 'Red', 'Green', 'Yellow']"
71znCniXc2L,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Poster', 'Sticker']"
71znCniXc2L,What is the style of the design on the case?,Graffiti,"['Floral', 'Geometric', 'Graffiti', 'Abstract']"
71znFAJjWwL,What is the color of the shoes?,Green,"['Green', 'Brown', 'Black', 'Blue']"
71znFAJjWwL,What type of footwear is shown?,Shoes,"['Shoes', 'Boots', 'Sandals', 'Slippers']"
71znFAJjWwL,What is the material of the shoes?,Suede,"['Suede', 'Leather', 'Canvas', 'Nylon']"
71znJAi3bcL,What is the main color of the design?,Gold,"['Gold', 'Silver', 'Black', 'White']"
71znJAi3bcL,What is the pattern on the case?,Chevron,"['Chevron', 'Floral', 'Polka Dot', 'Stripes']"
71znJAi3bcL,What product type is shown?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zntg1R36L,What is the product type?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zntg1R36L,What is the dominant color in the design?,White,"['White', 'Blue', 'Orange', 'Yellow']"
71zntg1R36L,What is the main pattern on the case?,Swirls,"['Swirls', 'Stripes', 'Dots', 'Squares']"
71znL2-y-XL,What is the product type?,Case,"['Case', 'Phone', 'Feather', 'Screen Protector']"
71znL2-y-XL,What color is prominent on the case?,Blue,"['Blue', 'Green', 'Black', 'Red']"
71znL2-y-XL,What is depicted on the phone case?,Feather,"['Feather', 'Flower', 'Animal', 'Leaf']"
71zncArRAmL,What is the dominant color of the phone case?,Pink,"['Pink', 'Blue', 'Green', 'Yellow']"
71zncArRAmL,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zncArRAmL,What shape is predominantly featured on the phone case?,Hearts,"['Hearts', 'Stars', 'Flowers', 'Circles']"
71zneqjuyYL,What is the main color of the case?,Red,"['Red', 'Blue', 'Green', 'Yellow']"
71zneqjuyYL,What is depicted on the phone case?,Bricks,"['Bricks', 'Flowers', 'Stars', 'Lines']"
71zneqjuyYL,What type of product is shown?,Case,"['Case', 'Phone', 'Bag', 'Wallet']"
71znfFvFgfL,What is the primary color of the phone case?,Blue,"['Blue', 'Red', 'Green', 'Yellow']"
71znfFvFgfL,What is depicted on the phone case?,Feather,"['Feather', 'Flower', 'Leaf', 'Animal']"
71znfFvFgfL,What is the product type?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71znicbma1L,What is the phone case color?,Pink,"['Pink', 'Purple', 'Gold', 'White']"
71znicbma1L,What is the product type?,Case,"['Case', 'Phone', 'Sticker', 'Screen Protector']"
71znicbma1L,What is written on the case?,Girl,"['Girl', 'Daddy', 'Love', 'Princess']"
71znjJ5ZKXL,What is the primary color of the goal's top bar?,Blue,"['Blue', 'Black', 'White', 'Green']"
71znjJ5ZKXL,What is the shape of the goal?,Rectangle,"['Rectangle', 'Square', 'Circle', 'Triangle']"
71znjJ5ZKXL,What sport is this equipment primarily used for?,Soccer,"['Soccer', 'Basketball', 'Tennis', 'Volleyball']"
71znlw9gi6L,What is the main color of the item?,Silver,"['Silver', 'Black', 'Gold', 'Blue']"
71znlw9gi6L,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Charger', 'Screen Protector']"
71znlw9gi6L,What is the dominant shape in the design?,Triangle,"['Triangle', 'Circle', 'Square', 'Rectangle']"
71znNW73D8L,What is the main subject of the image?,Bird,"['Bird', 'Flower', 'Phone', 'Case']"
71znNW73D8L,What color are the bird's wings?,White,"['White', 'Brown', 'Black', 'Orange']"
71znNW73D8L,What is depicted on the item?,Bird,"['Bird', 'Flowers', 'Landscape', 'Abstract']"
71zuh4TYMWL,What is the product type?,Lipstick,"['Lipstick', 'Eyeshadow', 'Blush', 'Mascara']"
71zuh4TYMWL,What color is the lipstick on the left?,Purple,"['Purple', 'Pink', 'Brown', 'Red']"
71zuh4TYMWL,How many lipsticks are shown?,Two,"['Two', 'One', 'Three', 'Four']"
71zupnjmYXL,What is the product type?,Case,"['Case', 'Phone', 'Sticker', 'Screen Protector']"
71zupnjmYXL,What is the dominant color?,Teal,"['Teal', 'Pink', 'Red', 'Black']"
71zupnjmYXL,What is the pattern?,Mosaic,"['Mosaic', 'Stripes', 'Floral', 'Solid']"
71zuuSuY9AL,What is the color of the phone case?,Clear,"['Clear', 'Blue', 'Black', 'Red']"
71zuuSuY9AL,What is the product type?,Case,"['Case', 'Phone', 'Screen Protector', 'Charger']"
71zuuSuY9AL,What is the material of the case?,Plastic,"['Plastic', 'Metal', 'Silicone', 'Leather']"
71zzqw3WaJL,What is the color of the lamp's base?,Gold,"['Gold', 'Silver', 'White', 'Black']"
71zzqw3WaJL,What is the type of lamp shown?,Floor,"['Floor', 'Table', 'Desk', 'Ceiling']"
71zzqw3WaJL,What color is the lampshade?,White,"['White', 'Beige', 'Cream', 'Yellow']"
81++1Oek2HL,What color is the phone case?,Red,"['Red', 'Blue', 'Black', 'Gold']"
81++1Oek2HL,What is written on the phone case?,Queen,"['Queen', 'King', 'Princess', 'Prince']"
81++1Oek2HL,What is the item depicted?,Case,"['Case', 'Phone', 'Cover', 'Bag']"
81++T7TNOWL,What animal is depicted on the phone case?,Tiger,"['Lion', 'Tiger', 'Leopard', 'Cheetah']"
81++T7TNOWL,What is the main color of the animal on the case?,Orange,"['Orange', 'Black', 'White', 'Brown']"
81++T7TNOWL,What is the product type shown in the image?,Case,"['Phone', 'Case', 'Cover', 'Skin']"
81++U79rb2L,What is the product type shown in the image?,Case,"['Case', 'Phone', 'Sticker', 'Cover']"
81++U79rb2L,What is the dominant color of the phone case?,Multicolor,"['Red', 'Blue', 'Multicolor', 'Black']"
81++U79rb2L,What brand's logo is visible on the case?,Apple,"['Samsung', 'Apple', 'Google', 'Huawei']"
81++ZRNu7GL,What is the primary color of the phone case?,Gray,"['Gray', 'Blue', 'Brown', 'Black']"
81++ZRNu7GL,What is the depicted design on the phone case?,Wood,"['Wood', 'Stone', 'Metal', 'Fabric']"
